500103840,13/04/2011,11851,13/09/2023 16:27,13/09/2023 16:28,30267,19947,9996,324,3271,11122,570.1,12305,15522,77,54342
512227489,17/07/2013,11128,28/08/2023 23:14,28/08/2023 23:14,46515,28391,17617,507,2879,10556,558.66,3681,16934,78,75820
594864293,10/02/2020,11010,22/09/2023 01:03,16/10/2023 02:37,9667,6299,3227,141,2996,12050,703.04,2929,3354,81,22229
514600621,16/10/2013,5075,12/02/2018 20:27,02/03/2022 00:27,1075,623,435,17,1674,3561,40.77,11553,351,60,1259
500964014,08/07/2011,12345,07/11/2023 22:38,10/11/2023 14:53,95596,62406,32137,1053,3828,12041,631.44,58641,42055,76,171253
508785852,26/02/2013,10635,13/11/2023 23:51,13/11/2023 23:48,37311,22460,14483,368,3108,12456,568.83,58641,11947,73,61805
538159806,25/05/2016,11264,28/10/2023 13:33,28/10/2023 13:28,14172,9348,4645,179,3173,10343,438.6,57937,5701,78,29534
511322304,09/06/2013,7785,14/11/2023 20:28,14/11/2023 20:28,2053,1255,776,22,2502,8145,430.53,15617,726,73,3458
516746956,28/12/2013,7168,14/11/2023 23:17,14/11/2023 23:14,73340,37481,35340,519,3273,11274,387.0,58369,18464,68,79396
500964560,08/07/2011,11155,09/07/2020 23:27,15/09/2020 15:09,15919,9975,5697,247,3066,12052,669.31,13569,6988,74,23854
556912932,28/08/2018,10439,11/11/2023 21:50,11/11/2023 21:49,8005,5572,2350,83,3699,11048,561.83,57937,4061,75,11427
582394077,15/08/2021,10273,01/10/2023 16:57,05/11/2023 00:33,5804,3839,1875,90,3474,11092,1008.43,60977,2194,82,11300
507715302,09/01/2013,11321,15/11/2023 12:40,15/11/2023 12:58,36757,23173,13156,428,3984,10642,474.23,13825,13104,78,69120
508402923,13/02/2013,10264,09/11/2023 03:31,09/11/2023 03:50,23502,13582,9671,249,3176,10466,563.76,14113,7543,74,35563
503425775,05/05/2012,9746,11/03/2021 23:33,11/03/2021 23:27,17432,10833,6325,274,2489,11404,234.51,16913,7133,70,20975
